,,,
U+2752,❒,UPPER RIGHT SHADOWED WHITE SQUARE,
U+2753,❓,BLACK QUESTION MARK ORNAMENT,
U+2754,❔,WHITE QUESTION MARK ORNAMENT,
U+2755,❕,WHITE EXCLAMATION MARK ORNAMENT,
U+2756,❖,BLACK DIAMOND MINUS WHITE X,
U+2757,❗,HEAVY EXCLAMATION MARK SYMBOL,
U+2758,❘,LIGHT VERTICAL BAR,
U+2759,❙,MEDIUM VERTICAL BAR,
U+275A,❚,HEAVY VERTICAL BAR,
U+275B,❛,HEAVY SINGLE TURNED COMMA QUOTATION MARK ORNAMENT,
U+275C,❜,HEAVY SINGLE COMMA QUOTATION MARK ORNAMENT,
U+275D,❝,HEAVY DOUBLE TURNED COMMA QUOTATION MARK ORNAMENT,
U+275E,❞,HEAVY DOUBLE COMMA QUOTATION MARK ORNAMENT,
U+275F,❟,HEAVY LOW SINGLE COMMA QUOTATION MARK ORNAMENT,
U+2760,❠,HEAVY LOW DOUBLE COMMA QUOTATION MARK ORNAMENT,
U+2761,❡,CURVED STEM PARAGRAPH SIGN ORNAMENT,
U+2762,❢,HEAVY EXCLAMATION MARK ORNAMENT,
U+2763,❣,HEAVY HEART EXCLAMATION MARK ORNAMENT,
U+2764,❤,HEAVY BLACK HEART,
U+2765,❥,ROTATED HEAVY BLACK HEART BULLET,
U+2766,❦,FLORAL HEART,
U+2767,❧,ROTATED FLORAL HEART BULLET,
U+2768,❨,MEDIUM LEFT PARENTHESIS ORNAMENT,
U+2769,❩,MEDIUM RIGHT PARENTHESIS ORNAMENT,
U+276A,❪,MEDIUM FLATTENED LEFT PARENTHESIS ORNAMENT,
U+276B,❫,MEDIUM FLATTENED RIGHT PARENTHESIS ORNAMENT,
U+276C,❬,MEDIUM LEFT-POINTING ANGLE BRACKET ORNAMENT,
U+276D,❭,MEDIUM RIGHT-POINTING ANGLE BRACKET ORNAMENT,
U+276E,❮,HEAVY LEFT-POINTING ANGLE QUOTATION MARK ORNAMENT,
U+276F,❯,HEAVY RIGHT-POINTING ANGLE QUOTATION MARK ORNAMENT,
U+2770,❰,HEAVY LEFT-POINTING ANGLE BRACKET ORNAMENT,
U+2771,❱,HEAVY RIGHT-POINTING ANGLE BRACKET ORNAMENT,
U+2772,❲,LIGHT LEFT TORTOISE SHELL BRACKET ORNAMENT,
U+2773,❳,LIGHT RIGHT TORTOISE SHELL BRACKET ORNAMENT,
U+2774,❴,MEDIUM LEFT CURLY BRACKET ORNAMENT,
U+2775,❵,MEDIUM RIGHT CURLY BRACKET ORNAMENT,
U+2776,❶,DINGBAT NEGATIVE CIRCLED DIGIT ONE,INVERSE CIRCLED DIGIT ONE
U+2777,❷,DINGBAT NEGATIVE CIRCLED DIGIT TWO,INVERSE CIRCLED DIGIT TWO
U+2778,❸,DINGBAT NEGATIVE CIRCLED DIGIT THREE,INVERSE CIRCLED DIGIT THREE
U+2779,❹,DINGBAT NEGATIVE CIRCLED DIGIT FOUR,INVERSE CIRCLED DIGIT FOUR
U+277A,❺,DINGBAT NEGATIVE CIRCLED DIGIT FIVE,INVERSE CIRCLED DIGIT FIVE
U+277B,❻,DINGBAT NEGATIVE CIRCLED DIGIT SIX,INVERSE CIRCLED DIGIT SIX
U+277C,❼,DINGBAT NEGATIVE CIRCLED DIGIT SEVEN,INVERSE CIRCLED DIGIT SEVEN
U+277D,❽,DINGBAT NEGATIVE CIRCLED DIGIT EIGHT,INVERSE CIRCLED DIGIT EIGHT
U+277E,❾,DINGBAT NEGATIVE CIRCLED DIGIT NINE,INVERSE CIRCLED DIGIT NINE
U+277F,❿,DINGBAT NEGATIVE CIRCLED NUMBER TEN,INVERSE CIRCLED NUMBER TEN
U+2780,➀,DINGBAT CIRCLED SANS-SERIF DIGIT ONE,CIRCLED SANS-SERIF DIGIT ONE
U+2781,➁,DINGBAT CIRCLED SANS-SERIF DIGIT TWO,CIRCLED SANS-SERIF DIGIT TWO
U+2782,➂,DINGBAT CIRCLED SANS-SERIF DIGIT THREE,CIRCLED SANS-SERIF DIGIT THREE
U+2783,➃,DINGBAT CIRCLED SANS-SERIF DIGIT FOUR,CIRCLED SANS-SERIF DIGIT FOUR
U+2784,➄,DINGBAT CIRCLED SANS-SERIF DIGIT FIVE,CIRCLED SANS-SERIF DIGIT FIVE
U+2785,➅,DINGBAT CIRCLED SANS-SERIF DIGIT SIX,CIRCLED SANS-SERIF DIGIT SIX
U+2786,➆,DINGBAT CIRCLED SANS-SERIF DIGIT SEVEN,CIRCLED SANS-SERIF DIGIT SEVEN
U+2787,➇,DINGBAT CIRCLED SANS-SERIF DIGIT EIGHT,CIRCLED SANS-SERIF DIGIT EIGHT
U+2788,➈,DINGBAT CIRCLED SANS-SERIF DIGIT NINE,CIRCLED SANS-SERIF DIGIT NINE
U+2789,➉,DINGBAT CIRCLED SANS-SERIF NUMBER TEN,CIRCLED SANS-SERIF NUMBER TEN
U+278A,➊,DINGBAT NEGATIVE CIRCLED SANS-SERIF DIGIT ONE,INVERSE CIRCLED SANS-SERIF DIGIT ONE
U+278B,➋,DINGBAT NEGATIVE CIRCLED SANS-SERIF DIGIT TWO,INVERSE CIRCLED SANS-SERIF DIGIT TWO
U+278C,➌,DINGBAT NEGATIVE CIRCLED SANS-SERIF DIGIT THREE,INVERSE CIRCLED SANS-SERIF DIGIT THREE
U+278D,➍,DINGBAT NEGATIVE CIRCLED SANS-SERIF DIGIT FOUR,INVERSE CIRCLED SANS-SERIF DIGIT FOUR
U+278E,➎,DINGBAT NEGATIVE CIRCLED SANS-SERIF DIGIT FIVE,INVERSE CIRCLED SANS-SERIF DIGIT FIVE
U+278F,➏,DINGBAT NEGATIVE CIRCLED SANS-SERIF DIGIT SIX,INVERSE CIRCLED SANS-SERIF DIGIT SIX
U+2790,➐,DINGBAT NEGATIVE CIRCLED SANS-SERIF DIGIT SEVEN,INVERSE CIRCLED SANS-SERIF DIGIT SEVEN
U+2791,➑,DINGBAT NEGATIVE CIRCLED SANS-SERIF DIGIT EIGHT,INVERSE CIRCLED SANS-SERIF DIGIT EIGHT
U+2792,➒,DINGBAT NEGATIVE CIRCLED SANS-SERIF DIGIT NINE,INVERSE CIRCLED SANS-SERIF DIGIT NINE
U+2793,➓,DINGBAT NEGATIVE CIRCLED SANS-SERIF NUMBER TEN,INVERSE CIRCLED SANS-SERIF NUMBER TEN
U+2794,➔,HEAVY WIDE-HEADED RIGHTWARDS ARROW,HEAVY WIDE-HEADED RIGHT ARROW
U+2795,➕,HEAVY PLUS SIGN,
U+2796,➖,HEAVY MINUS SIGN,
U+2797,➗,HEAVY DIVISION SIGN,
U+2798,➘,HEAVY SOUTH EAST ARROW,HEAVY LOWER RIGHT ARROW
U+2799,➙,HEAVY RIGHTWARDS ARROW,HEAVY RIGHT ARROW
U+279A,➚,HEAVY NORTH EAST ARROW,HEAVY UPPER RIGHT ARROW
U+279B,➛,DRAFTING POINT RIGHTWARDS ARROW,DRAFTING POINT RIGHT ARROW
U+279C,➜,HEAVY ROUND-TIPPED RIGHTWARDS ARROW,HEAVY ROUND-TIPPED RIGHT ARROW
U+279D,➝,TRIANGLE-HEADED RIGHTWARDS ARROW,TRIANGLE-HEADED RIGHT ARROW
U+279E,➞,HEAVY TRIANGLE-HEADED RIGHTWARDS ARROW,HEAVY TRIANGLE-HEADED RIGHT ARROW
U+279F,➟,DASHED TRIANGLE-HEADED RIGHTWARDS ARROW,DASHED TRIANGLE-HEADED RIGHT ARROW
U+27A0,➠,HEAVY DASHED TRIANGLE-HEADED RIGHTWARDS ARROW,HEAVY DASHED TRIANGLE-HEADED RIGHT ARROW
U+27A1,➡,BLACK RIGHTWARDS ARROW,BLACK RIGHT ARROW
U+27A2,➢,THREE-D TOP-LIGHTED RIGHTWARDS ARROWHEAD,THREE-D TOP-LIGHTED RIGHT ARROWHEAD
U+27A3,➣,THREE-D BOTTOM-LIGHTED RIGHTWARDS ARROWHEAD,THREE-D BOTTOM-LIGHTED RIGHT ARROWHEAD
U+27A4,➤,BLACK RIGHTWARDS ARROWHEAD,BLACK RIGHT ARROWHEAD
U+27A5,➥,HEAVY BLACK CURVED DOWNWARDS AND RIGHTWARDS ARROW,HEAVY BLACK CURVED DOWN AND RIGHT ARROW
U+27A6,➦,HEAVY BLACK CURVED UPWARDS AND RIGHTWARDS ARROW,HEAVY BLACK CURVED UP AND RIGHT ARROW
U+27A7,➧,SQUAT BLACK RIGHTWARDS ARROW,SQUAT BLACK RIGHT ARROW
U+27A8,➨,HEAVY CONCAVE-POINTED BLACK RIGHTWARDS ARROW,HEAVY CONCAVE-POINTED BLACK RIGHT ARROW
U+27A9,➩,RIGHT-SHADED WHITE RIGHTWARDS ARROW,RIGHT-SHADED WHITE RIGHT ARROW
U+27AA,➪,LEFT-SHADED WHITE RIGHTWARDS ARROW,LEFT-SHADED WHITE RIGHT ARROW
U+27AB,➫,BACK-TILTED SHADOWED WHITE RIGHTWARDS ARROW,BACK-TILTED SHADOWED WHITE RIGHT ARROW
U+27AC,➬,FRONT-TILTED SHADOWED WHITE RIGHTWARDS ARROW,FRONT-TILTED SHADOWED WHITE RIGHT ARROW
U+27AD,➭,HEAVY LOWER RIGHT-SHADOWED WHITE RIGHTWARDS ARROW,HEAVY LOWER RIGHT-SHADOWED WHITE RIGHT ARROW
U+27AE,➮,HEAVY UPPER RIGHT-SHADOWED WHITE RIGHTWARDS ARROW,HEAVY UPPER RIGHT-SHADOWED WHITE RIGHT ARROW
U+27AF,➯,NOTCHED LOWER RIGHT-SHADOWED WHITE RIGHTWARDS ARROW,NOTCHED LOWER RIGHT-SHADOWED WHITE RIGHT ARROW
U+27B0,➰,CURLY LOOP,
U+27B1,➱,NOTCHED UPPER RIGHT-SHADOWED WHITE RIGHTWARDS ARROW,NOTCHED UPPER RIGHT-SHADOWED WHITE RIGHT ARROW
U+27B2,➲,CIRCLED HEAVY WHITE RIGHTWARDS ARROW,CIRCLED HEAVY WHITE RIGHT ARROW
U+27B3,➳,WHITE-FEATHERED RIGHTWARDS ARROW,WHITE-FEATHERED RIGHT ARROW
U+27B4,➴,BLACK-FEATHERED SOUTH EAST ARROW,BLACK-FEATHERED LOWER RIGHT ARROW
U+27B5,➵,BLACK-FEATHERED RIGHTWARDS ARROW,BLACK-FEATHERED RIGHT ARROW
U+27B6,➶,BLACK-FEATHERED NORTH EAST ARROW,BLACK-FEATHERED UPPER RIGHT ARROW
U+27B7,➷,HEAVY BLACK-FEATHERED SOUTH EAST ARROW,HEAVY BLACK-FEATHERED LOWER RIGHT ARROW
U+27B8,➸,HEAVY BLACK-FEATHERED RIGHTWARDS ARROW,HEAVY BLACK-FEATHERED RIGHT ARROW
U+27B9,➹,HEAVY BLACK-FEATHERED NORTH EAST ARROW,HEAVY BLACK-FEATHERED UPPER RIGHT ARROW
U+27BA,➺,TEARDROP-BARBED RIGHTWARDS ARROW,TEARDROP-BARBED RIGHT ARROW
U+27BB,➻,HEAVY TEARDROP-SHANKED RIGHTWARDS ARROW,HEAVY TEARDROP-SHANKED RIGHT ARROW
U+27BC,➼,WEDGE-TAILED RIGHTWARDS ARROW,WEDGE-TAILED RIGHT ARROW
U+27BD,➽,HEAVY WEDGE-TAILED RIGHTWARDS ARROW,HEAVY WEDGE-TAILED RIGHT ARROW
U+27BE,➾,OPEN-OUTLINED RIGHTWARDS ARROW,OPEN-OUTLINED RIGHT ARROW
U+27BF,➿,DOUBLE CURLY LOOP,
U+27C0,⟀,THREE DIMENSIONAL ANGLE,
U+27C1,⟁,WHITE TRIANGLE CONTAINING SMALL WHITE TRIANGLE,
U+27C2,⟂,PERPENDICULAR,
U+27C3,⟃,OPEN SUBSET,
U+27C4,⟄,OPEN SUPERSET,
U+27C5,⟅,LEFT S-SHAPED BAG DELIMITER,
U+27C6,⟆,RIGHT S-SHAPED BAG DELIMITER,
U+27C7,⟇,OR WITH DOT INSIDE,
U+27C8,⟈,REVERSE SOLIDUS PRECEDING SUBSET,
U+27C9,⟉,SUPERSET PRECEDING SOLIDUS,
U+27CA,⟊,VERTICAL BAR WITH HORIZONTAL STROKE,
U+27CB,⟋,MATHEMATICAL RISING DIAGONAL,
U+27CC,⟌,LONG DIVISION,
U+27CD,⟍,MATHEMATICAL FALLING DIAGONAL,
U+27CE,⟎,SQUARED LOGICAL AND,
U+27CF,⟏,SQUARED LOGICAL OR,
U+27D0,⟐,WHITE DIAMOND WITH CENTRED DOT,
U+27D1,⟑,AND WITH DOT,
U+27D2,⟒,ELEMENT OF OPENING UPWARDS,
U+27D3,⟓,LOWER RIGHT CORNER WITH DOT,
U+27D4,⟔,UPPER LEFT CORNER WITH DOT,
U+27D5,⟕,LEFT OUTER JOIN,
U+27D6,⟖,RIGHT OUTER JOIN,
U+27D7,⟗,FULL OUTER JOIN,
U+27D8,⟘,LARGE UP TACK,
U+27D9,⟙,LARGE DOWN TACK,
U+27DA,⟚,LEFT AND RIGHT DOUBLE TURNSTILE,
U+27DB,⟛,LEFT AND RIGHT TACK,
U+27DC,⟜,LEFT MULTIMAP,
U+27DD,⟝,LONG RIGHT TACK,
U+27DE,⟞,LONG LEFT TACK,
U+27DF,⟟,UP TACK WITH CIRCLE ABOVE,
U+27E0,⟠,LOZENGE DIVIDED BY HORIZONTAL RULE,
U+27E1,⟡,WHITE CONCAVE-SIDED DIAMOND,
U+27E2,⟢,WHITE CONCAVE-SIDED DIAMOND WITH LEFTWARDS TICK,
U+27E3,⟣,WHITE CONCAVE-SIDED DIAMOND WITH RIGHTWARDS TICK,
U+27E4,⟤,WHITE SQUARE WITH LEFTWARDS TICK,
U+27E5,⟥,WHITE SQUARE WITH RIGHTWARDS TICK,
U+27E6,⟦,MATHEMATICAL LEFT WHITE SQUARE BRACKET,
U+27E7,⟧,MATHEMATICAL RIGHT WHITE SQUARE BRACKET,
U+27E8,⟨,MATHEMATICAL LEFT ANGLE BRACKET,
U+27E9,⟩,MATHEMATICAL RIGHT ANGLE BRACKET,
U+27EA,⟪,MATHEMATICAL LEFT DOUBLE ANGLE BRACKET,
U+27EB,⟫,MATHEMATICAL RIGHT DOUBLE ANGLE BRACKET,
U+27EC,⟬,MATHEMATICAL LEFT WHITE TORTOISE SHELL BRACKET,
U+27ED,⟭,MATHEMATICAL RIGHT WHITE TORTOISE SHELL BRACKET,
U+27EE,⟮,MATHEMATICAL LEFT FLATTENED PARENTHESIS,
U+27EF,⟯,MATHEMATICAL RIGHT FLATTENED PARENTHESIS,
U+27F0,⟰,UPWARDS QUADRUPLE ARROW,
U+27F1,⟱,DOWNWARDS QUADRUPLE ARROW,
U+27F2,⟲,ANTICLOCKWISE GAPPED CIRCLE ARROW,
U+27F3,⟳,CLOCKWISE GAPPED CIRCLE ARROW,
U+27F4,⟴,RIGHT ARROW WITH CIRCLED PLUS,
U+27F5,⟵,LONG LEFTWARDS ARROW,
U+27F6,⟶,LONG RIGHTWARDS ARROW,
U+27F7,⟷,LONG LEFT RIGHT ARROW,
U+27F8,⟸,LONG LEFTWARDS DOUBLE ARROW,
U+27F9,⟹,LONG RIGHTWARDS DOUBLE ARROW,
U+27FA,⟺,LONG LEFT RIGHT DOUBLE ARROW,
U+27FB,⟻,LONG LEFTWARDS ARROW FROM BAR,
U+27FC,⟼,LONG RIGHTWARDS ARROW FROM BAR,
U+27FD,⟽,LONG LEFTWARDS DOUBLE ARROW FROM BAR,
U+27FE,⟾,LONG RIGHTWARDS DOUBLE ARROW FROM BAR,
U+27FF,⟿,LONG RIGHTWARDS SQUIGGLE ARROW,
U+2800,⠀,BRAILLE PATTERN BLANK,
U+2801,⠁,BRAILLE PATTERN DOTS-1,
U+2802,⠂,BRAILLE PATTERN DOTS-2,
U+2803,⠃,BRAILLE PATTERN DOTS-12,
U+2804,⠄,BRAILLE PATTERN DOTS-3,
U+2805,⠅,BRAILLE PATTERN DOTS-13,
U+2806,⠆,BRAILLE PATTERN DOTS-23,
U+2807,⠇,BRAILLE PATTERN DOTS-123,
U+2808,⠈,BRAILLE PATTERN DOTS-4,
U+2809,⠉,BRAILLE PATTERN DOTS-14,
U+280A,⠊,BRAILLE PATTERN DOTS-24,
U+280B,⠋,BRAILLE PATTERN DOTS-124,
U+280C,⠌,BRAILLE PATTERN DOTS-34,
U+280D,⠍,BRAILLE PATTERN DOTS-134,
U+280E,⠎,BRAILLE PATTERN DOTS-234,
U+280F,⠏,BRAILLE PATTERN DOTS-1234,
U+2810,⠐,BRAILLE PATTERN DOTS-5,
U+2811,⠑,BRAILLE PATTERN DOTS-15,
U+2812,⠒,BRAILLE PATTERN DOTS-25,
U+2813,⠓,BRAILLE PATTERN DOTS-125,
U+2814,⠔,BRAILLE PATTERN DOTS-35,
U+2815,⠕,BRAILLE PATTERN DOTS-135,
U+2816,⠖,BRAILLE PATTERN DOTS-235,
U+2817,⠗,BRAILLE PATTERN DOTS-1235,
U+2818,⠘,BRAILLE PATTERN DOTS-45,
U+2819,⠙,BRAILLE PATTERN DOTS-145,
U+281A,⠚,BRAILLE PATTERN DOTS-245,
U+281B,⠛,BRAILLE PATTERN DOTS-1245,
U+281C,⠜,BRAILLE PATTERN DOTS-345,
U+281D,⠝,BRAILLE PATTERN DOTS-1345,
U+281E,⠞,BRAILLE PATTERN DOTS-2345,
U+281F,⠟,BRAILLE PATTERN DOTS-12345,
U+2820,⠠,BRAILLE PATTERN DOTS-6,
U+2821,⠡,BRAILLE PATTERN DOTS-16,
U+2822,⠢,BRAILLE PATTERN DOTS-26,
U+2823,⠣,BRAILLE PATTERN DOTS-126,
U+2824,⠤,BRAILLE PATTERN DOTS-36,
U+2825,⠥,BRAILLE PATTERN DOTS-136,
U+2826,⠦,BRAILLE PATTERN DOTS-236,
U+2827,⠧,BRAILLE PATTERN DOTS-1236,
U+2828,⠨,BRAILLE PATTERN DOTS-46,
U+2829,⠩,BRAILLE PATTERN DOTS-146,
U+282A,⠪,BRAILLE PATTERN DOTS-246,
U+282B,⠫,BRAILLE PATTERN DOTS-1246,
U+282C,⠬,BRAILLE PATTERN DOTS-346,
U+282D,⠭,BRAILLE PATTERN DOTS-1346,
U+282E,⠮,BRAILLE PATTERN DOTS-2346,
U+282F,⠯,BRAILLE PATTERN DOTS-12346,
U+2830,⠰,BRAILLE PATTERN DOTS-56,
U+2831,⠱,BRAILLE PATTERN DOTS-156,
U+2832,⠲,BRAILLE PATTERN DOTS-256,
U+2833,⠳,BRAILLE PATTERN DOTS-1256,
U+2834,⠴,BRAILLE PATTERN DOTS-356,
U+2835,⠵,BRAILLE PATTERN DOTS-1356,
U+2836,⠶,BRAILLE PATTERN DOTS-2356,
U+2837,⠷,BRAILLE PATTERN DOTS-12356,
U+2838,⠸,BRAILLE PATTERN DOTS-456,
U+2839,⠹,BRAILLE PATTERN DOTS-1456,
U+283A,⠺,BRAILLE PATTERN DOTS-2456,
U+283B,⠻,BRAILLE PATTERN DOTS-12456,
U+283C,⠼,BRAILLE PATTERN DOTS-3456,
U+283D,⠽,BRAILLE PATTERN DOTS-13456,
U+283E,⠾,BRAILLE PATTERN DOTS-23456,
U+283F,⠿,BRAILLE PATTERN DOTS-123456,
U+2840,⡀,BRAILLE PATTERN DOTS-7,
U+2841,⡁,BRAILLE PATTERN DOTS-17,
U+2842,⡂,BRAILLE PATTERN DOTS-27,
U+2843,⡃,BRAILLE PATTERN DOTS-127,
U+2844,⡄,BRAILLE PATTERN DOTS-37,
U+2845,⡅,BRAILLE PATTERN DOTS-137,
U+2846,⡆,BRAILLE PATTERN DOTS-237,
U+2847,⡇,BRAILLE PATTERN DOTS-1237,
U+2848,⡈,BRAILLE PATTERN DOTS-47,
U+2849,⡉,BRAILLE PATTERN DOTS-147,
U+284A,⡊,BRAILLE PATTERN DOTS-247,
U+284B,⡋,BRAILLE PATTERN DOTS-1247,
U+284C,⡌,BRAILLE PATTERN DOTS-347,
U+284D,⡍,BRAILLE PATTERN DOTS-1347,
U+284E,⡎,BRAILLE PATTERN DOTS-2347,
U+284F,⡏,BRAILLE PATTERN DOTS-12347,
U+2850,⡐,BRAILLE PATTERN DOTS-57,
U+2851,⡑,BRAILLE PATTERN DOTS-157,
U+2852,⡒,BRAILLE PATTERN DOTS-257,
U+2853,⡓,BRAILLE PATTERN DOTS-1257,
U+2854,⡔,BRAILLE PATTERN DOTS-357,
U+2855,⡕,BRAILLE PATTERN DOTS-1357,
U+2856,⡖,BRAILLE PATTERN DOTS-2357,
U+2857,⡗,BRAILLE PATTERN DOTS-12357,
U+2858,⡘,BRAILLE PATTERN DOTS-457,
U+2859,⡙,BRAILLE PATTERN DOTS-1457,
U+285A,⡚,BRAILLE PATTERN DOTS-2457,
U+285B,⡛,BRAILLE PATTERN DOTS-12457,
U+285C,⡜,BRAILLE PATTERN DOTS-3457,
U+285D,⡝,BRAILLE PATTERN DOTS-13457,
U+285E,⡞,BRAILLE PATTERN DOTS-23457,
U+285F,⡟,BRAILLE PATTERN DOTS-123457,
U+2860,⡠,BRAILLE PATTERN DOTS-67,
U+2861,⡡,BRAILLE PATTERN DOTS-167,
U+2862,⡢,BRAILLE PATTERN DOTS-267,
U+2863,⡣,BRAILLE PATTERN DOTS-1267,
U+2864,⡤,BRAILLE PATTERN DOTS-367,
U+2865,⡥,BRAILLE PATTERN DOTS-1367,
U+2866,⡦,BRAILLE PATTERN DOTS-2367,
U+2867,⡧,BRAILLE PATTERN DOTS-12367,
U+2868,⡨,BRAILLE PATTERN DOTS-467,
U+2869,⡩,BRAILLE PATTERN DOTS-1467,
U+286A,⡪,BRAILLE PATTERN DOTS-2467,
U+286B,⡫,BRAILLE PATTERN DOTS-12467,
U+286C,⡬,BRAILLE PATTERN DOTS-3467,
U+286D,⡭,BRAILLE PATTERN DOTS-13467,
U+286E,⡮,BRAILLE PATTERN DOTS-23467,
U+286F,⡯,BRAILLE PATTERN DOTS-123467,
U+2870,⡰,BRAILLE PATTERN DOTS-567,
U+2871,⡱,BRAILLE PATTERN DOTS-1567,
U+2872,⡲,BRAILLE PATTERN DOTS-2567,
U+2873,⡳,BRAILLE PATTERN DOTS-12567,
U+2874,⡴,BRAILLE PATTERN DOTS-3567,
U+2875,⡵,BRAILLE PATTERN DOTS-13567,
U+2876,⡶,BRAILLE PATTERN DOTS-23567,
U+2877,⡷,BRAILLE PATTERN DOTS-123567,
U+2878,⡸,BRAILLE PATTERN DOTS-4567,
U+2879,⡹,BRAILLE PATTERN DOTS-14567,
U+287A,⡺,BRAILLE PATTERN DOTS-24567,
U+287B,⡻,BRAILLE PATTERN DOTS-124567,
U+287C,⡼,BRAILLE PATTERN DOTS-34567,
U+287D,⡽,BRAILLE PATTERN DOTS-134567,
U+287E,⡾,BRAILLE PATTERN DOTS-234567,
U+287F,⡿,BRAILLE PATTERN DOTS-1234567,
U+2880,⢀,BRAILLE PATTERN DOTS-8,
U+2881,⢁,BRAILLE PATTERN DOTS-18,
U+2882,⢂,BRAILLE PATTERN DOTS-28,
U+2883,⢃,BRAILLE PATTERN DOTS-128,
U+2884,⢄,BRAILLE PATTERN DOTS-38,
U+2885,⢅,BRAILLE PATTERN DOTS-138,
U+2886,⢆,BRAILLE PATTERN DOTS-238,
U+2887,⢇,BRAILLE PATTERN DOTS-1238,
U+2888,⢈,BRAILLE PATTERN DOTS-48,
U+2889,⢉,BRAILLE PATTERN DOTS-148,
U+288A,⢊,BRAILLE PATTERN DOTS-248,
U+288B,⢋,BRAILLE PATTERN DOTS-1248,
U+288C,⢌,BRAILLE PATTERN DOTS-348,
U+288D,⢍,BRAILLE PATTERN DOTS-1348,
U+288E,⢎,BRAILLE PATTERN DOTS-2348,
U+288F,⢏,BRAILLE PATTERN DOTS-12348,
U+2890,⢐,BRAILLE PATTERN DOTS-58,
U+2891,⢑,BRAILLE PATTERN DOTS-158,
U+2892,⢒,BRAILLE PATTERN DOTS-258,
U+2893,⢓,BRAILLE PATTERN DOTS-1258,
U+2894,⢔,BRAILLE PATTERN DOTS-358,
U+2895,⢕,BRAILLE PATTERN DOTS-1358,
U+2896,⢖,BRAILLE PATTERN DOTS-2358,
U+2897,⢗,BRAILLE PATTERN DOTS-12358,
U+2898,⢘,BRAILLE PATTERN DOTS-458,
U+2899,⢙,BRAILLE PATTERN DOTS-1458,
U+289A,⢚,BRAILLE PATTERN DOTS-2458,
U+289B,⢛,BRAILLE PATTERN DOTS-12458,
U+289C,⢜,BRAILLE PATTERN DOTS-3458,
U+289D,⢝,BRAILLE PATTERN DOTS-13458,
U+289E,⢞,BRAILLE PATTERN DOTS-23458,
U+289F,⢟,BRAILLE PATTERN DOTS-123458,
U+28A0,⢠,BRAILLE PATTERN DOTS-68,
U+28A1,⢡,BRAILLE PATTERN DOTS-168,
U+28A2,⢢,BRAILLE PATTERN DOTS-268,
U+28A3,⢣,BRAILLE PATTERN DOTS-1268,
U+28A4,⢤,BRAILLE PATTERN DOTS-368,
U+28A5,⢥,BRAILLE PATTERN DOTS-1368,
U+28A6,⢦,BRAILLE PATTERN DOTS-2368,
U+28A7,⢧,BRAILLE PATTERN DOTS-12368,
U+28A8,⢨,BRAILLE PATTERN DOTS-468,
U+28A9,⢩,BRAILLE PATTERN DOTS-1468,
U+28AA,⢪,BRAILLE PATTERN DOTS-2468,
U+28AB,⢫,BRAILLE PATTERN DOTS-12468,
U+28AC,⢬,BRAILLE PATTERN DOTS-3468,
U+28AD,⢭,BRAILLE PATTERN DOTS-13468,
U+28AE,⢮,BRAILLE PATTERN DOTS-23468,
U+28AF,⢯,BRAILLE PATTERN DOTS-123468,
U+28B0,⢰,BRAILLE PATTERN DOTS-568,
U+28B1,⢱,BRAILLE PATTERN DOTS-1568,
U+28B2,⢲,BRAILLE PATTERN DOTS-2568,
U+28B3,⢳,BRAILLE PATTERN DOTS-12568,
U+28B4,⢴,BRAILLE PATTERN DOTS-3568,
U+28B5,⢵,BRAILLE PATTERN DOTS-13568,
U+28B6,⢶,BRAILLE PATTERN DOTS-23568,
U+28B7,⢷,BRAILLE PATTERN DOTS-123568,
U+28B8,⢸,BRAILLE PATTERN DOTS-4568,
U+28B9,⢹,BRAILLE PATTERN DOTS-14568,
U+28BA,⢺,BRAILLE PATTERN DOTS-24568,
U+28BB,⢻,BRAILLE PATTERN DOTS-124568,
U+28BC,⢼,BRAILLE PATTERN DOTS-34568,
U+28BD,⢽,BRAILLE PATTERN DOTS-134568,
U+28BE,⢾,BRAILLE PATTERN DOTS-234568,
U+28BF,⢿,BRAILLE PATTERN DOTS-1234568,
U+28C0,⣀,BRAILLE PATTERN DOTS-78,
U+28C1,⣁,BRAILLE PATTERN DOTS-178,
U+28C2,⣂,BRAILLE PATTERN DOTS-278,
U+28C3,⣃,BRAILLE PATTERN DOTS-1278,
U+28C4,⣄,BRAILLE PATTERN DOTS-378,
U+28C5,⣅,BRAILLE PATTERN DOTS-1378,
U+28C6,⣆,BRAILLE PATTERN DOTS-2378,
U+28C7,⣇,BRAILLE PATTERN DOTS-12378,
U+28C8,⣈,BRAILLE PATTERN DOTS-478,
U+28C9,⣉,BRAILLE PATTERN DOTS-1478,
U+28CA,⣊,BRAILLE PATTERN DOTS-2478,
U+28CB,⣋,BRAILLE PATTERN DOTS-12478,
U+28CC,⣌,BRAILLE PATTERN DOTS-3478,
U+28CD,⣍,BRAILLE PATTERN DOTS-13478,
U+28CE,⣎,BRAILLE PATTERN DOTS-23478,
U+28CF,⣏,BRAILLE PATTERN DOTS-123478,
U+28D0,⣐,BRAILLE PATTERN DOTS-578,
U+28D1,⣑,BRAILLE PATTERN DOTS-1578,
U+28D2,⣒,BRAILLE PATTERN DOTS-2578,
U+28D3,⣓,BRAILLE PATTERN DOTS-12578,
U+28D4,⣔,BRAILLE PATTERN DOTS-3578,
U+28D5,⣕,BRAILLE PATTERN DOTS-13578,
